pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,tfopwg_disp
15.1935123,2.582,5720.0,9.68144,84.3696,844.0,8.0152,64.2806,5977.0,4.42,1.07,APC
0.594385,0.573,2280.0,7.44558,939.24,1542.0,13.0709,675.216,6078.0,4.27,1.3,APC
1.3534084,1.8466332,18071.08217,18.1129716,1620.919527,1618.304021,14.7117,1105.38,4978.0,4.438,1.16766,APC
0.4553752,0.604,3490.0,7.9095,2215.14,1911.0,12.8591,554.08,6439.0,4.49,1.07,APC
5.8095099,2.427,1750.0,5.0621,398.441,1244.0,10.9753,283.552,6353.1,4.42,1.15,APC
12.7091678,1.746,4620.0,16.3709,78.6129,829.0,12.1047,499.409,6145.0,4.31,1.25,APC
10.2780324,1.642,7350.0,11.8122,37.8777,691.0,12.1258,589.655,6545.7,4.34,1.3,APC
6.3780197,1.226,7050.0,18.7767,71.6141,810.0,11.8888,813.803,6540.2,3.96,2.03,APC
4.3983492,2.0638959,10124.90812,18.5093039,509.9050351,1211.970572,12.8749,627.935,5717.9,4.27,1.22096,APC
1.450491,1.286,3870.0,8.43132,757.504,1461.0,12.5627,594.261,6067.0,4.27,1.29,APC
10.0532043,1.543,5160.0,11.5364,55.4002,760.0,12.2106,655.835,6553.2,4.26,1.43,APC
8.3026667,5.728,6940.0,14.6377,304.209,1163.0,12.0515,591.13,5656.0,3.95,1.75,APC
1.1282471,1.411,2920.0,8.57678,2317.44,1932.0,11.394,463.462,6655.8,4.25,1.49,APC
1.3852161,0.7629247,1913.333464,6.5271985,4355.253087,2071.920555,11.9589,571.447,6294.0,4.20464,1.451,APC
0.3642961,0.689,3430.0,15.3432,4454.77,2276.0,13.2995,1439.26,6164.3,3.83,2.17,APC
17.1101127,2.631,8560.0,9.37745,17.8387,572.0,12.3255,409.36,5834.7,4.47,0.99,APC
6.640285,1.257,5700.0,7.34873,26.3908,631.0,11.9816,256.116,5035.9,4.51,0.87,APC
3.7271641,3.922972,17476.70848,25.3271046,1675.566267,1631.774536,12.8283,988.801,6231.0,4.26445,1.82228,APC
6.2230846,4.405,12370.0,16.4857,347.18,1202.0,13.0445,803.472,5845.3,4.14,1.44,APC
3.8480185,1.1083039,2995.870385,9.202299,637.2435989,1281.433638,9.50835,137.2,6153.0,4.401,1.12835,APC
1.1041295,1.18,12540.0,10.6327,652.193,1407.0,12.8086,336.074,4974.0,4.46,0.88,APC
2.924439,1.448,11110.0,8.56554,81.7751,837.0,11.536,153.891,4803.0,4.56,0.77,APC
1.1544795,0.817,51180.0,16.9317,39.7301,699.0,14.4753,276.652,3543.0,4.63,0.62,APC
1.4687087,0.87,1475.0,5.20197,745.344,1455.0,10.027,193.468,5973.0,4.27298,1.31,APC
2.3382709,2.895948,14693.75206,14.5827994,1647.34315,1624.859329,12.54,660.815,6621.0,4.20742,1.17441,APC
13.5773431,1.7245219,156034.7184,19.8484205,18.9098286,531.8530421,12.519,88.3935,3404.0,4.91079,0.338,APC
19.5422056,3.465,4120.0,5.05981,15.7305,554.0,11.7149,192.846,5221.0,4.62,0.77,APC
0.5721596,1.127,6530.0,9.61266,3696.08,2172.0,13.0009,550.385,5560.2,4.33,1.12,APC
3.329754,2.862,21380.0,22.3335,694.276,1430.0,12.4167,680.747,7341.0,4.14244,1.5,APC
2.1981511,1.747,3880.0,22.1803,1034.78,1580.0,8.73331,337.653,6898.0,3.53,3.49,APC
0.7036041,0.81,3360.0,7.01336,1029.5,1578.0,10.492,183.242,5726.0,4.36,1.11,APC
5.547255,4.835,11569.0,19.6103,1064.826173,1456.932492,8.9544,157.612,6118.1,4.29,1.66,APC
5.2498931,1.666,9200.0,12.9409,109.163,900.0,12.0019,442.817,5988.0,4.27,1.27,APC
0.5223032,0.685,4390.0,14.2556,3259.1,2104.0,12.5701,882.718,6285.0,4.06,1.72,APC
3.6491012,1.691,5880.0,11.0954,144.518,965.0,12.0995,486.566,5628.0,4.14,1.4,APC
30.1181254,3.3132176,14201.35762,16.7776477,34.9078647,619.9413012,11.2922,283.463,5809.0,4.35,1.1248,APC
10.1522322,6.614,9641.0,19.4581,466.261,1294.0,11.7685,694.7,6509.0,4.0,1.92,APC
0.3781425,0.473,4760.0,9.06704,946.484,1545.0,13.0338,406.197,5080.0,4.4,0.96,APC
7.9058861,0.867,2370.0,12.3664,15.0146,548.0,10.1223,333.474,6294.0,3.88,2.1,APC
0.4317124,0.8674164,19454.20654,8.4942819,365.8471618,1115.436039,14.6343,236.385,3180.0,4.66041,0.58914,APC
11.0998745,2.1987363,4867.125635,27.7781976,3861.142775,2010.475175,10.0465,613.411,10633.0,4.08,2.5065,APC
6.5234669,5.814,7191.0,17.8406,897.345,1524.0,9.74061,300.063,6409.0,3.93,2.04,APC
2.2118281,2.5738654,2215.483181,10.3424055,8662.578144,2460.546296,9.89943,359.465,7690.0,4.03855,2.12813,APC
4.9699991,1.363,12601.0,21.4073,112.974,908.0,9.836,144.623,5759.0,4.3,1.19,APC
6.4240944,4.0307342,19637.61378,14.8362261,212.2599833,973.5018496,11.646,294.59,5618.0,4.39959,1.04006,APC
5.8340292,1.289,11944.0,12.1719,42.4777,711.0,11.6894,302.326,5698.0,4.4,1.06,APC
12.6885127,1.507,12512.0,16.2893,32.0654,662.0,12.5126,938.702,7710.0,4.37,1.45,APC
0.747693,0.684,3434.0,6.17927,414.266,1256.0,12.9672,314.979,4825.0,4.47,0.86,APC
3.1123343,2.388,6080.0,22.1621,7091.97,2556.0,8.1327,184.125,7850.0,4.08695,1.92,APC
7.8580085,6.999,4378.0,21.4783,908.368,1529.0,11.707,1093.37,6406.0,3.46,3.5,APC
7.8209807,1.183,15145.0,14.2139,43.9112,717.0,12.8967,374.957,5917.0,4.76,0.71,APC
3.3045926,1.322,8637.0,12.7666,145.508,967.0,11.4715,403.61,6102.0,4.22,1.38,APC
2.5553078,2.332,12879.0,15.4336,551.23,1349.0,10.5508,230.559,5739.2,4.22,1.3,APC
2.5141406,2.5419014,3574.885031,17.7772903,3909.742213,2016.771894,10.7852,476.194,6880.0,4.08875,1.82496,APC
4.9091704,4.042,13100.0,20.5266,1286.54,1668.0,9.84786,309.705,7210.5,4.11,1.7,APC
1.4491171,1.051,23384.0,10.794,48.8379,736.0,14.2955,249.517,3581.0,4.65,0.6,APC
7.4562671,1.682,3106.0,6.40887,55.5163,760.0,11.0529,213.45,5822.0,4.51,0.95,APC
1.8930707,1.339,630.0,3.11788,524.289,1333.0,9.90377,134.043,5646.0,4.4,1.04,APC
2.9896663,2.168,13951.0,19.5222,640.322,1401.0,12.2879,840.511,6689.6,4.15,1.67,APC
2.2685932,2.4612308,8092.852353,19.7806144,2058.213656,1717.87818,11.8895,530.397,6763.0,4.23,1.33734,APC
3.0667073,1.486,3497.0,3.39378,37.0044,687.0,12.4802,104.516,3808.0,4.68,0.57,APC
17.2051468,1.464,1975.0,8.17561,18.2667,575.0,9.17446,176.365,6470.6,4.13,1.63,APC
2.231293,1.796,16216.0,15.38,621.755,1391.0,13.4658,782.642,6356.0,4.38,1.19,APC
7.4760689,1.5699592,1443.030563,14.1742091,1663.750361,1628.890124,8.8252,237.035,6680.0,4.20036,2.3351099,APC
4.3787302,3.827504,30199.26841,21.696241,644.3692254,1285.000946,11.3425,344.134,6159.0,4.37691,1.22606,APC
10.1970284,4.694,16111.0,23.8452,869.85,1512.0,9.1379,279.74,7949.0,4.21106,1.82,APC
4.7674421,1.321031,4898.621861,1.0365063,1.3529409,275.0676104,14.5913,26.741,2824.0,5.24293,0.125969,APC
0.7025922,0.733,1740.0,5.49838,1003.46,1567.0,12.2566,476.693,5875.0,4.27,1.24,APC
0.5940157,1.035,4094.0,7.9118,2266.94,1922.0,13.4902,772.86,5663.0,4.31,1.17,APC
0.9898852,1.352,4914.0,11.4457,1044.17,1583.0,13.1505,803.074,5339.0,3.96,1.66,APC
0.433569,0.9778227,741.9430791,4.8760213,26682.49474,3259.690432,8.98207,163.41,5967.0,3.9495,1.7628,APC
23.2490769,3.914,48641.0,15.7473,8.55956,476.0,11.3272,127.824,4849.0,4.65,0.69,APC
4.9676784,0.926966,540.7934769,3.8407588,1216.433916,1506.232034,8.7302,165.652,6971.2,4.22817,1.57506,APC
0.7603078,0.363,5657.0,14.9311,118.365,918.0,12.3552,138.924,4069.0,4.53,0.72,APC
5.4911822,0.523,4727.0,11.618,10.7412,504.0,12.4004,569.591,6250.0,4.29,1.3,APC
0.8204734,1.171,2903.0,8.70762,1962.4,1854.0,12.9312,865.039,5956.8,4.1,1.55,APC
8.6078603,3.6798697,555.0621766,2.6206141,117.5495324,839.7982707,9.3553,93.7714,5447.0,4.39971,0.968149,APC
0.9902419,1.405,16490.0,15.3849,1227.07,1648.0,13.4136,755.331,5643.0,4.25,1.25,APC
0.3695622,0.446,2001.0,4.9835,1668.78,1780.0,12.2414,342.122,5661.0,4.5,0.94,APC
8.1420107,1.89,5380.0,8.96217,54.4532,756.0,12.8725,723.398,6089.0,4.28938,1.27,APC
0.7406805,0.598,2428.0,6.53553,854.861,1506.0,12.5233,537.401,6204.8,4.44,1.08,APC
4.1279985,1.698,3450.0,15.1533,675.403,1420.0,12.0302,445.119,5865.0,4.28,1.23,APC
7.1554749,2.213,1811.0,19.6737,1019.42,1574.0,11.5896,1022.89,6919.0,3.73,2.78,APC
32.3766006,3.8827521,52579.87409,3.6771515,4854.687828,2128.923602,13.987,1350.32,50000.0,5.80276,0.147,APC
2.8371938,1.904,15303.0,18.3031,1087.34,1599.0,11.9812,566.041,7980.0,4.35,1.54,APC
0.8738186,1.229,5487.0,10.2138,1547.44,1747.0,13.0031,646.214,5838.0,4.24,1.29,APC
0.4246068,0.486,1952.0,5.92869,1020.09,1574.0,12.7871,402.156,5576.0,4.54,0.88,APC
0.8760587,0.969,2336.0,14.6319,6863.73,2535.0,12.5965,708.379,6306.0,4.23,1.41,APC
0.7729056,1.022,2749.0,7.49558,1994.5,1861.0,13.0363,703.22,6269.0,4.36,1.21,APC
1.1930966,1.196,3691.0,13.2426,876.936,1516.0,12.9095,1144.22,5906.0,3.79,2.19,APC
1.0790928,3.8021094,572.7898907,3.542265,2285.383459,1763.435257,10.5488,175.381,5741.0,4.47122,0.972998,APC
0.63554,1.257326,51164.63525,14.372489,233.5126927,997.0050832,13.9372,232.123,3602.0,4.8169,0.442,APC
0.555255,1.622036,23416.40039,18.630967,5682.436709,2214.386379,14.3042,597.747,5591.0,4.38111,1.06168,APC
13.2735511,6.7060029,21062.15358,19.0558857,117.9936529,889.1052168,9.957501,154.532,6072.0,4.29177,1.26126,APC
4.2135662,2.904,6400.0,12.9663,504.781,1320.0,11.6713,516.041,6107.0,4.11585,1.53,APC
12.3396368,6.2659032,13386.1311,28.8331721,1153.243247,1486.277761,10.6171,651.263,7852.0,4.20409,2.29741,APC
5.6316663,6.5350826,13883.40177,33.6448759,2898.443104,1871.375522,11.1689,789.341,6632.0,4.20607,2.78212,APC
11.5294381,4.881,25630.0,18.7142,149.636,974.0,12.2864,469.997,5956.0,4.31259,1.15,APC
0.9657303,3.4341219,997.3701416,3.2694344,2732.424609,1843.982506,12.3323,7596.91,5780.0,4.138,1.0,APC
183.458919,10.764682,645.283132,3.379417,7.0550173,415.665778,10.3046,195.029,5804.3,3.89,1.30725,APC
13.5337579,3.557125,2234.854757,6.2692929,167.1947435,917.1183951,9.9623,201.873,6309.0,4.23525,1.30032,APC
1.2282706,2.0554176,7013.539828,14.6178728,3428.510371,1951.623848,11.5746,336.988,5848.0,4.33233,1.2740999,APC
1.5617357,2.1307551,4445.085736,7.7731045,1606.037768,1614.576727,8.8098,86.0601,5808.0,4.33972,1.14478,APC
10.32103,3.283,58957.4,34.1767,218.123,1070.0,11.3488,342.206,5863.5,4.38,1.28,APC
0.6296,0.309,790.0,3.39154,193.701,1039.0,10.9994,154.477,5485.0,4.64,0.77,APC
5.8508237,3.4458826,876.8239527,4.9253389,493.4057797,1202.045225,10.717,279.96,5928.0,4.19,1.37754,APC
0.7455787,0.4901724,784.6891758,3.402474,4518.574649,2091.077432,9.7976,136.022,5181.0,4.14486,1.19844,APC
6.015802,1.8775214,5341.679635,13.627855,1280.35623,1525.641362,10.6237,452.682,7836.0,4.14,1.59435,APC
5.77114,2.791,1931.81,10.9488,408.749,1252.0,8.16507,192.612,7173.0,4.03,2.26,APC
18.2592673,1.7158922,1829.485139,15.8995046,358.7059761,1109.952523,8.957,219.439,7142.0,4.15713,2.2950301,APC
8.5841822,2.0925448,8263.488629,21.4045649,332.3230715,1088.954848,7.9771,84.7758,5963.0,4.438,1.44708,APC
7.31523,1.832,8225.0,17.8813,187.784,1031.0,10.642,390.775,6251.5,4.0,1.79,APC
12.7009,3.208,2482.58,10.5402,270.518,1129.0,10.5068,370.711,6092.9,3.65,1.92,APC
0.5875044,1.344,1680.0,14.3274,31057.7,3698.0,10.964,297.121,5745.1,4.14,1.43,APC
0.5476695,1.038,2741.0,9.95459,38950.9,3913.0,10.1796,407.542,8274.5,4.17,1.65,APC
9.139804,3.0912936,358.4157801,3.0629855,243.011763,1006.993283,9.0197,129.804,5958.2,4.34,1.58,CP
15.5077855,4.565,513.0,2.43432,88.0718,853.0,8.4362,88.4343,6122.0,4.30881,1.17,CP
17.4713078,4.4284819,1199.754148,3.5766828,53.3700317,689.3568807,8.0888,57.2651,5783.54,4.49925,0.974669,CP
4.1150576,1.08,487.0,2.30057,77.3573,826.0,9.478,82.1733,5394.0,4.50942,0.89,CP
6.4438657,1.9309449,1121.951228,2.460344,60.831305,712.2812841,10.0059,68.0726,4803.0,4.52079,0.737189,CP
12.2265595,2.1904379,1206.369329,2.6014766,25.8970378,575.3502049,10.0059,68.0726,4803.0,4.52079,0.737189,CP
3.9228016,1.8736007,31510.90049,13.3368705,91.167589,788.0973496,13.6699,300.67,4444.0,4.438,0.6983,CP
0.6047392,1.0403847,1027.683348,1.8625587,528.0253155,1222.59731,11.1186,61.4592,4046.0,4.60963,0.580337,CP
0.5182425,0.8565249,831.8920424,1.3485121,255.1405815,1019.329598,10.1165,20.373,3325.0,4.88693,0.390989,CP
9.188506,2.492,460.0,2.16591,63.4589,786.0,8.7215,79.5561,5876.0,4.48,0.98,CP
13.9028391,2.1264429,647.2701039,2.6136848,77.4841883,756.6987586,8.7215,79.5561,5876.0,4.48,0.983215,CP
10.1826983,2.8275109,667.4752458,3.0538057,198.394783,957.1991659,8.7581,105.096,6153.0,4.34814,1.14582,CP
6.441006,1.812,914.0,2.56374,87.8902,853.0,7.3661,23.606,4867.0,4.438,0.8,CP
4.0782392,4.8475616,6046.695969,13.898174,1619.008123,1617.82673,10.0068,281.314,6501.0,4.08,1.74836,CP
8.34998,1.836,16680.0,11.1424,19.9348,588.0,10.1429,58.2609,4236.0,4.52,0.74,CP
4.0686405,1.8373729,2650.095001,3.7548333,84.108766,772.378302,10.1429,58.2609,4236.0,4.52,0.741921,CP
8.0277326,4.284,5705.0,9.06883,248.619,1106.0,9.02855,114.048,5962.7,4.38,1.15,CP
12.5187279,5.38,2320.0,5.58857,626.362,1393.0,8.9361,84.5362,5729.0,4.47,0.98,CP
6.2586065,3.201,813.0,2.51593,232.392,1087.0,8.9361,84.5362,5729.0,4.47,0.98,CP
26.3208756,4.414,800.0,2.71349,26.4328,631.0,8.9361,84.5362,5729.0,4.47,0.98,CP
18.795547,4.3425576,470.6731965,2.1597669,48.477077,672.9826313,8.9361,84.5362,5729.0,4.47,0.977727,CP
7.0643978,2.424,8268.0,9.39131,104.311,890.0,10.2938,132.353,5429.6,4.44,0.96,CP
8.9534775,2.696,1136.0,2.35888,45.5604,723.0,10.2549,94.6375,5029.5,4.61,0.76,CP
6.0344667,1.89,1800.0,4.44029,64.2648,788.0,9.179,94.1719,5586.0,4.36763,1.05,CP
9.6867516,2.512,1669.0,3.00336,41.6645,707.0,10.112,72.0238,4738.1,4.59,0.73,CP
2.1031647,5.059,7142.0,16.7087,14140.0,3037.0,10.079,302.819,6122.0,3.93,1.93,CP
5.7484439,1.76,1041.0,2.35215,75.272,820.0,9.9469,58.5946,4534.0,4.61,0.69,CP
2.3106428,1.294,6911.0,8.76741,203.685,1052.0,10.4782,149.667,5339.9,4.41,0.99,CP
3.6714717,2.149,4340.0,10.678,324.114,1182.0,10.4221,248.427,5618.0,4.06,1.54,CP
2.4919771,1.4338141,2093.95942,2.2187585,39.6452664,639.9817426,10.9473,37.8871,3948.0,4.68962,0.482388,CP
25.5195307,6.6877451,558.3758637,2.9641461,45.6335702,662.8890748,7.9995,64.9943,5742.22,4.29,1.17321,CP
5.0780325,1.2100353,5923.128307,2.6347763,8.1743139,431.253644,13.084,62.118,3318.0,4.9581,0.334125,CP
91.6827832,9.7504857,713.2183569,3.239855,5.9944903,399.0780255,10.0564,138.411,5802.0,4.44521,1.01814,CP
4.1782656,1.675904,2537.67816,2.1023854,13.9295288,492.7241583,11.556,37.3312,3442.0,4.893,0.404403,CP
17.9453645,3.0740072,5480.684864,3.3839124,1.9952383,303.1226876,11.556,37.3312,3442.0,4.893,0.404403,CP
27.3613778,4.0586418,20690.66843,6.4522449,0.8345555,243.7718547,13.802,100.641,3050.0,4.438,0.44128,CP
29.0497517,7.117,318.0,2.84674,257.066,1115.0,9.0963,272.217,8208.0,4.25979,1.8,CP
3.3088922,6.114,4736.0,24.9862,17074.7,3184.0,7.87598,161.498,6188.0,4.27166,2.62,CP
25.0571312,7.5424225,533.486013,3.2396838,53.1389289,688.6094029,9.6245,143.138,5696.0,4.26563,1.15281,CP
24.2454967,3.3725583,6260.67036,3.878568,0.05273,122.2177444,10.2565,27.6227,3535.0,4.84874,0.465271,CP
14.1758947,3.7543827,907.1324529,2.6231641,53.8795095,690.9961983,8.6522,64.5978,5723.87,4.438,0.864173,CP
19.5901578,4.002861,1182.667864,3.0026428,35.0031418,620.3638839,8.6522,64.5978,5723.87,4.438,0.864173,CP
6.2036219,3.01098,548.9044399,2.056748,162.1675094,910.1452592,8.6522,64.5978,5723.87,4.438,0.864173,CP
3.79589,2.4602856,317.5272928,1.553135,312.1807495,1072.065399,8.6522,64.5978,5723.87,4.438,0.864173,CP
3.4447015,1.912,796.0,2.00495,231.437,1086.0,9.91924,39.6345,3912.0,4.62642,0.63,CP
3.2947689,1.7483103,1324.040277,2.5248559,56.9377632,700.5995436,11.2582,70.7145,3853.0,4.63168,0.62326,CP
0.7645807,1.07057,394.9832006,1.2407226,399.2723837,1140.084569,11.2582,70.7145,3853.0,4.63168,0.62326,CP
12.6396982,3.3830702,3292.681286,4.6025162,39.6563977,640.0266601,10.7192,126.903,5217.0,4.59186,0.789425,CP
6.4002807,2.1559875,1026.601873,2.2730301,56.4368797,699.0536347,11.0157,102.551,4599.0,4.58487,0.720551,CP
18.6548829,5.4431451,1495.444947,4.3869878,27.832077,585.8091542,11.1802,169.422,5141.0,4.49143,0.876154,CP
4.3074513,2.3379196,1094.84195,3.2819879,196.4755358,954.8757629,11.1802,169.422,5141.0,4.49143,0.876154,CP
5.9041278,2.7678313,773.9266468,2.4489454,129.0410781,859.6105665,11.1802,169.422,5141.0,4.49143,0.876154,CP
37.9251983,3.5345219,1370.788854,3.241643,10.8068346,462.4282696,11.1802,169.422,5141.0,4.49143,0.876154,CP
15.9234883,4.021,493.0,2.18203,48.5414,735.0,8.4724,73.8713,5711.85,4.38315,1.08,CP
4.3601536,2.3408909,5592.290918,6.9564258,202.0738994,961.6063113,11.1153,168.735,5227.0,4.50479,0.874131,CP
13.0791581,2.97,1143.0,3.25485,48.6058,735.0,10.2108,139.49,5453.0,4.41707,1.0,CP
4.6517186,2.709,978.0,2.66889,540.772,1343.0,10.1985,111.059,5154.0,4.47072,0.85,CP
9.1549418,2.457,1101.0,2.62011,42.2592,710.0,10.1985,111.059,5154.0,4.47072,0.85,CP
19.9815709,2.724,909.0,2.54717,16.5853,562.0,10.1985,111.059,5154.0,4.47072,0.85,CP
10.288886,1.391,854.0,2.63881,9.06856,483.0,9.1416,65.9501,5126.0,4.49772,0.87,CP
3.4779776,2.5103489,27021.69324,12.5541925,153.1388971,897.2038496,11.1534,118.106,4699.0,4.54638,0.765001,CP
3.1274634,1.9812695,1331.83693,2.5802896,103.2675998,813.0378617,10.8116,73.5977,4225.0,4.5756,0.693431,CP
7.4931613,1.9339295,1650.64705,2.7733674,32.2107098,607.6028794,10.8116,73.5977,4225.0,4.5756,0.693431,CP
49.825166,3.8714976,2059.406904,3.8319135,2.5760566,323.1161011,10.8116,73.5977,4225.0,4.5756,0.693431,CP
10.8948421,2.0719394,3168.385358,2.4691414,5.5137471,390.8242112,11.0402,36.0118,3618.0,4.79432,0.435666,CP
18.8016111,1.9093524,1686.788103,1.9112282,2.6636757,325.8292621,11.0402,36.0118,3618.0,4.79432,0.435666,CP
8.157721,3.788,10273.0,9.31888,91.0972,860.0,10.1495,109.557,5091.2,4.47,0.9,CP
4.2529641,2.5733867,758.584999,2.3483383,231.2034004,994.5309519,10.9897,172.138,5591.0,4.38111,0.848906,CP
3.7955178,2.0198135,52278.9941,10.3261619,18.0832336,525.9431131,14.1266,140.225,3424.0,4.438,0.445372,CP
3.3159772,1.494,2770.0,4.5947,120.595,923.0,11.0244,137.572,4972.7,4.54,0.81,CP
4.6313014,1.435,4860.0,9.34848,225.013,1078.0,10.418,177.118,5736.0,4.39,1.07,CP
14.4751062,1.6182484,9618.579853,8.6976173,6.5402175,407.866275,11.7819,75.5759,3841.0,4.69364,0.55035,CP
9.6141636,3.4271882,933.6532689,3.2264735,74.7359105,749.8978043,9.99454,107.055,5477.0,4.5707,0.840608,CP
4.9404714,1.954,455.0,2.3216,320.012,1178.0,7.9849,68.4727,6086.0,4.26269,1.13,CP
2.6998294,2.208,2798.0,4.94551,1198.41,1639.0,9.93119,114.865,6180.0,4.57956,0.92,CP
0.980972,0.5405036,6178.392421,5.9162923,719.5629045,1320.951709,9.9005,61.7856,4486.0,4.49914,0.764401,CP
3.9152737,2.562,3350.0,9.43435,311.498,1170.0,10.9458,332.648,5714.0,4.05,1.58,CP
3.1968838,3.7533697,7958.980656,14.9685779,1843.132991,1671.124929,10.7973,388.227,6470.0,4.15,1.59715,CP
3.9443668,4.8652146,6732.488454,14.5727196,1078.598699,1461.620826,10.8041,323.265,5494.0,3.93,1.75475,CP
4.5371361,4.042155,4199.755875,9.8153513,732.0077048,1326.626483,10.9585,319.036,5731.0,4.1,1.48668,CP
14.3392144,4.6064739,392.6346872,2.2963233,118.7538488,841.9410276,7.4371,57.5846,6295.7,4.438,1.1374201,CP
6.0964074,2.3632965,1142.489175,2.5856853,69.8633506,737.3642914,10.5216,90.8693,4820.4,4.6,0.731699,CP
2.1096805,2.1344043,1309.729713,3.6396725,644.2138136,1284.923458,10.8061,163.678,5673.0,4.55383,0.940806,CP
4.7201912,4.416,6710.0,15.2105,1112.85,1609.0,9.03527,200.492,6696.0,4.08,1.8,CP
95.174,11.6316864,2600.061605,7.8498891,0.9938316,254.6525048,11.4881,399.017,5723.2,3.6,1.51811,CP
8.8803281,2.71,1238.0,3.20594,60.7382,777.0,8.2929,53.6089,5555.7,4.49,0.92,CP
28.580474,4.5139977,1081.396943,3.1455035,20.8500726,545.0001759,8.2929,53.6089,5555.7,4.49,0.920435,CP
38.3511223,5.9120193,1029.091726,3.2843583,14.086845,494.1094771,8.2929,53.6089,5555.7,4.49,0.920435,CP
1.4015183,1.1583061,593.7540922,1.4616853,149.3747543,891.6389885,9.22978,25.1496,3794.0,4.67812,0.597007,CP
5.5025577,3.1711008,844.7022676,2.7049797,102.6644008,811.847988,10.7261,115.45,4965.0,4.56,0.784109,CP
1.7622537,0.8779711,733.5550822,2.5235818,468.5415425,1186.606643,10.7261,115.45,4965.0,4.56,0.784109,CP
0.8474218,0.8758764,424.3932848,1.7536544,1876.131549,1678.554981,10.7157,147.476,5300.0,4.56,0.846387,CP
4.8420438,2.4105648,318.6638392,1.6177405,183.6641995,938.9141348,10.7157,147.476,5300.0,4.56,0.846387,CP
4.1269046,4.405,10831.0,17.0952,1436.49,1715.0,9.2205,196.852,6888.0,4.23416,1.59,CP
0.4628844,0.5588219,4489.911922,1.3543237,64.718104,723.3961549,11.9238,14.8846,3043.0,5.09707,0.188624,CP
25.8386422,5.209,1806.0,4.31235,32.9135,667.0,10.0618,146.858,5769.0,4.43,1.03,CP
11.0708575,2.1937617,1149.732803,2.3337648,22.4219066,554.9934842,9.3636,42.4061,4356.0,4.53491,0.700727,CP
10.5739824,4.04,5460.0,9.43898,171.146,1007.0,11.4266,414.23,6519.0,4.36,1.27,CP
4.4247042,1.318,2447.0,8.3621,465.179,1293.0,8.82374,139.484,6594.0,4.23,1.49,CP
1.0082361,1.41,228.0,1.7202,1882.94,1835.0,7.384,48.0883,5795.29,4.438,1.13,CP
1.2168732,0.86,1240.0,3.43106,153.719,980.0,10.1917,72.7512,4634.6,4.51,0.78,CP
1.4520486,1.339,393.0,1.404,266.85,1125.0,9.1043,32.4778,4184.0,4.57376,0.69,CP
1.0697621,1.356,376.0,1.60037,1061.92,1590.0,9.0739,55.0135,4946.0,4.53834,0.8,CP
3.0726434,2.2602485,10471.49497,19.9197757,2446.884871,1793.79634,8.51017,151.528,7164.0,4.25661,1.55831,CP
6.9561134,3.3628003,15989.2311,12.090823,136.9557694,872.4987884,11.2287,201.918,5387.0,4.46259,0.940037,CP
13.001789,4.4847322,1339.583766,3.84805,90.515093,786.6834253,10.1308,155.141,5914.0,4.46,1.00826,CP
7.4341456,2.424,701.0,1.97737,48.0098,733.0,8.3879,41.1706,5064.0,4.57887,0.78,CP
2.650232,2.03,6449.0,15.9327,1454.53,1720.0,7.79824,148.925,7400.0,4.11,1.94,CP
18.840891,5.765,331.0,2.00342,94.5008,868.0,8.69378,103.297,6093.0,4.32207,1.22,CP
5.1396666,0.8991981,769.5996824,2.259057,143.9144538,883.3765229,10.3237,110.513,5374.0,5.96065,0.815924,CP
9.4280902,1.377,799.0,2.49195,25.1545,623.0,10.3237,110.513,5374.0,5.96065,0.82,CP
27.6438617,5.321,560.0,3.68027,68.4355,801.0,9.98671,230.306,5873.0,4.043,1.62,CP
6.267832,2.789,321.0,1.99779,203.434,1052.0,5.1054,18.2702,5950.0,4.438,1.15,CP
0.4090681,0.6165726,1281.229467,1.1833779,207.0242436,967.4422529,12.4934,41.1659,3328.0,4.91612,0.308799,CP
23.5407467,4.025,956.0,2.11441,16.8576,564.0,9.9377,85.8034,5236.0,4.63898,0.75,CP
0.4702719,1.3258819,209.49313,1.4344026,5028.626285,2147.7419,10.1522,125.463,5466.0,4.48625,0.92499,CP
8.0970819,3.127852,4723.072438,2.6354043,5.3632275,388.1291894,13.1717,73.3345,3391.0,4.84373,0.381586,CP
2.0439268,1.008937,465.1929875,1.0924808,44.9492524,660.3898166,10.0306,22.4467,3407.0,4.7606,0.473603,CP
16.5379864,2.796,608.0,2.51948,53.0216,751.0,8.9989,91.9362,5781.0,4.43068,1.03,CP
11.0619937,1.7587777,3249.116433,1.6184944,2.0225025,304.152939,12.295,30.5212,3248.0,4.95407,0.275364,CP
6.5886877,1.678,852.0,2.12746,28.9612,646.0,10.1426,78.7415,4920.0,4.64,0.71,CP
4.3135263,1.874,274.0,1.17405,142.833,963.0,10.1426,78.7415,4920.0,4.64,0.71,CP
18.712253,6.475,6066.0,10.3984,171.765,1008.0,8.0417,80.6665,6125.0,4.29,1.27,CP
2.1779407,2.098,110.0,1.28228,759.183,1462.0,5.8961,27.0498,5801.89,4.25132,1.26,CP
5.9711357,1.5478671,1437.108603,1.8721145,18.0882455,525.9795517,10.5977,37.4418,3834.0,4.74552,0.490737,CP
