koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
8.98581901,175.68418,0.008,2.8606,8.8130e+02,1.65,509,15.9,51.8,4072,4.696,0.57,292.13702,42.42942,15.036
12.94066866,179.423014,0.897,2.4845,4.2450e+04,22.94,723,64.64,307.5,5875,4.572,0.809,291.11969,42.507069,15.215
20.5452375,137.91394,0.95,2.517,2.1850e+02,2.41,742,71.57,18.5,5670,4.206,1.264,294.40192,50.172089,12.003
33.60123371,186.680343,0.67,4.4056,7.4259e+03,8.46,495,14.22,247.9,5149,4.447,0.93,289.26874,42.604172,15.262
6.76652928,138.0637,0.429,2.9004,4.5070e+02,1.97,845,120.48,29.2,5149,4.447,0.93,289.26874,42.604172,15.262
4.347288783,172.23343,0.025,2.1024,4.5160e+02,2.36,1174,449.79,39.7,5754,4.345,1.122,291.96417,42.69614,15.024
4.601811819,169.98108,0.567,2.2607,7.5590e+02,2.35,896,152.91,60.8,4986,4.496,0.833,296.48343,42.663429,15.024
11.18719905,137.17814,0.387,3.252,3.5360e+02,1.55,667,46.65,21.9,4986,4.496,0.833,296.48343,42.663429,15.024
4.220965778,170.622433,0.705,3.0854,2.2600e+03,2.62,595,29.68,157.8,3837,4.747,0.517,296.69394,42.62611,15.692
6.998099523,171.898913,7.361,2.0488,2.0285e+04,588.66,853,125.22,192.3,5612,4.566,0.829,287.88412,42.832439,15.877
5.95489993,170.955871,0.327,2.3892,1.4107e+03,2.33,635,38.52,87.2,4261,4.641,0.633,293.63696,42.82497,15.019
12.03987488,181.22536,0.286,2.7363,1.2506e+03,2.18,502,15.06,57.6,4261,4.641,0.633,293.63696,42.82497,15.019
20.83762895,132.08488,0.706,2.3734,4.3900e+02,1.42,418,7.24,14.9,4261,4.641,0.633,293.63696,42.82497,15.019
8.8111022,136.4568,1.223,5.0683,4.0110e+02,63.66,1399,904.92,76.8,6200,3.8,2.404,294.46088,38.383461,12.759
23.58917143,173.81994,0.926,5.073,1.2007e+03,3.16,487,13.34,53.3,4919,4.566,0.721,297.46002,42.83992,15.316
6.481633073,122.977657,0.833,3.784,2.9850e+02,2.54,1145,406.25,125.6,5945,4.213,1.302,290.39273,40.28487,12.365
10.37168928,172.61729,0.537,3.035,1.2549e+03,3.2,720,63.68,64.5,5121,4.457,0.888,290.39322,43.363899,15.193
3.96996298,137.75447,0.836,1.1757,2.9920e+02,1.78,992,229.37,15,5121,4.457,0.888,290.39322,43.363899,15.193
4.40841331,172.18582,0.899,5.012,5.4940e+02,2.66,1139,398,45.1,6007,4.457,0.961,292.96555,43.34639,15.662
7.9426176,174.52563,0.942,6.703,1.5907e+03,4.68,878,140.57,60.4,5811,4.521,0.926,299.00143,43.399632,15.26
226.8904775,207.35971,0.731,7.558,3.1364e+03,4.53,236,0.73,46.8,5067,4.585,0.75,294.90973,42.935261,15.859
1.956811408,170.694208,1.091,2.1958,2.4905e+04,21.58,1109,357.16,125.4,5209,4.657,0.603,295.83536,42.943062,15.533
2.688899233,170.1020904,0.001,2.11275,3.7492e+04,12.04,929,175.76,1011.6,4820,4.667,0.639,296.68307,42.967869,15.766
9.439459486,177.186096,0.049,2.8979,3.0361e+03,4.16,686,52.32,175.2,5097,4.597,0.779,288.64252,43.039291,15.067
11.52306746,131.969055,0,3.8757,5.0730e+02,3.13,927,174.81,142,5644,4.162,1.411,284.48245,44.398041,12.346
20.47748843,178.66786,0.497,2.8364,1.3824e+03,2.92,530,18.65,52.7,5097,4.597,0.779,288.64252,43.039291,15.067
3.336123113,135.31623,0.252,1.9616,5.1630e+02,1.74,970,209.79,41.6,5097,4.597,0.779,288.64252,43.039291,15.067
8.01078456,170.20739,0.192,2.312,1.3336e+03,1.72,453,9.9,48.5,3713,4.779,0.47,294.77393,43.056301,15.847
12.07134205,143.45948,0.014,4.3224,7.5920e+02,1.29,395,5.74,31,3713,4.779,0.47,294.77393,43.056301,15.847
20.99587872,152.31554,0.228,2.6333,7.6730e+02,1.3,328,2.74,18.2,3713,4.779,0.47,294.77393,43.056301,15.847
7.41113177,175.34754,0.712,2.5242,6.2050e+02,2.45,905,158.11,50.4,5849,4.517,0.919,295.65149,43.029831,15.031
1.000747038,169.974229,0.908,0.9967,1.8235e+03,4.14,1620,1635.2,147.4,5472,4.499,0.79,297.97513,43.164909,15.419
8.884922995,169.991686,0.069,2.07004,1.6053e+04,10.51,770,83.21,388.2,5332,4.5,0.843,291.1376,36.577381,15.264
8.09888906,176.623731,0.018,4.20241,6.9111e+03,8.95,986,223.19,435.9,6214,4.442,1.076,282.69952,43.272739,15.261
10.00653012,176.96898,0.862,5.344,9.3610e+02,3.52,876,139.21,71.9,6063,4.47,1.001,283.63077,43.379398,15.063
17.85522168,146.596466,0.075,7.41287,9.0652e+03,13.16,911,163.04,915.7,6823,4.308,1.367,297.45374,41.01099,11.353
12.73262407,176.939054,0.811,2.2083,6.4657e+03,4.87,432,8.22,210.5,3950,4.721,0.541,285.16748,43.876339,15.75
83.92494032,236.76334,0.658,6.7904,7.9587e+03,4.78,226,0.62,182.1,3960,4.746,0.509,287.85239,43.897991,15.754
5.007316661,173.433997,0.344,4.2362,6.9323e+03,6.96,998,234.28,431.4,5865,4.563,0.827,295.53613,43.884449,15.813
2.211116989,170.150139,0.69,1.6485,7.2420e+02,1.85,931,177.19,42.6,4500,4.656,0.646,285.16833,44.026459,15.791
27.9541337,178.73791,0.063,3.95,9.4250e+02,1.9,400,6.04,25.4,4500,4.656,0.646,285.16833,44.026459,15.791
12.69104387,137.12594,0.008,3.7727,2.5210e+02,2.57,1008,244.3,60.2,5869,4.024,1.626,292.92914,48.60281,12.935
4.409409243,171.89433,0.028,3.8636,1.2861e+04,10.95,1101,347.06,85.8,5600,4.368,0.975,296.41019,43.455391,15.403
16.23947096,175.569907,0.043,4.0374,2.5907e+03,4.14,598,30.14,123.8,5191,4.564,0.837,293.0614,43.58136,15.258
6.308201629,174.047661,0.03,2.9785,1.3285e+03,2.96,819,106.44,86.2,5191,4.564,0.837,293.0614,43.58136,15.258
2.052349884,169.890622,0.437,2.0778,1.4281e+04,13.12,1497,1183.18,1072.1,5855,4.393,1.08,299.56189,43.503559,15.257
9.7704486,175.71372,0.09,2.4517,1.8978e+03,2.23,460,10.59,58,3906,4.73,0.509,282.23251,43.66563,15.777
5.169804269,172.63153,0.351,2.153,1.0374e+03,1.66,569,24.75,41.4,3906,4.73,0.509,282.23251,43.66563,15.777
21.22261195,137.57403,0.02,6.5093,3.6600e+02,2.48,771,83.56,114.9,5945,4.213,1.302,290.39273,40.28487,12.365
20.09017037,147.97788,0.886,4.154,1.4321e+03,2.25,362,4.05,36.9,3906,4.73,0.509,282.23251,43.66563,15.777
7.11373257,174.32351,0.334,2.1764,8.0760e+02,1.16,429,8.01,44.4,3561,4.855,0.411,296.98505,43.65852,15.234
3.306551643,134.37211,0.001,1.8177,5.0920e+02,0.91,554,22.19,37.8,3561,4.855,0.411,296.98505,43.65852,15.234
15.36845737,147.38965,0.115,2.4714,7.5610e+02,1.11,332,2.86,30.9,3561,4.855,0.411,296.98505,43.65852,15.234
13.81020318,172.33533,0.791,3.048,1.3097e+03,4.56,833,113.75,46.2,5942,4.327,1.142,281.96063,43.70311,15.425
4.093578461,171.00954,0.93,2.5833,5.3860e+02,2.85,1182,461.07,36.4,6077,4.471,0.999,290.26328,44.55645,15.399
105.145959,178.367,0.964,8.593,6.8540e+02,3.43,401,6.09,15.4,6077,4.471,0.999,290.26328,44.55645,15.399
10.8484518,171.80584,0.21,2.9993,1.6756e+03,2.34,499,14.66,64.5,4201,4.682,0.591,295.57935,44.545959,15.058
6.66833241,137.43988,0.644,1.915,3.6230e+02,1.18,587,28.06,14.2,4201,4.682,0.591,295.57935,44.545959,15.058
4.082274889,169.6375652,0.093,3.23015,1.7859e+04,10.55,1016,251.48,1669.1,5655,4.581,0.794,284.83047,44.658138,15.198
3.886655224,169.73814,0.649,3.1646,5.8160e+02,1.87,1010,246.29,48.1,5662,4.61,0.738,288.72665,44.60751,15.371
42.1406089,139.0604,0.045,5.083,8.9550e+02,1.85,349,3.49,21.6,4500,4.656,0.646,285.16833,44.026459,15.791
4.617490562,135.04909,0.649,2.2618,5.7580e+02,1.62,728,66.47,28.1,4500,4.656,0.646,285.16833,44.026459,15.791
10.19849255,137.92067,0.714,2.4283,6.3410e+02,1.75,559,23.11,21.4,4500,4.656,0.646,285.16833,44.026459,15.791
5.795063956,172.697467,0.949,3.2496,1.6929e+03,4.33,950,192.74,119.4,5865,4.563,0.827,296.50754,44.036072,15.289
7.15681552,174.13511,0.45,2.5882,8.6700e+02,2.47,782,88.23,47.7,5029,4.494,0.838,289.59476,44.141949,15.46
17.64830851,133.54533,0.653,2.0873,7.6330e+02,2.43,579,26.49,23.8,5029,4.494,0.838,289.59476,44.141949,15.46
4.14810719,133.3881,0.093,2.535,1.7520e+02,1.08,938,182.76,12.9,5029,4.494,0.838,289.59476,44.141949,15.46
16.51410989,176.11686,0.395,4.1575,9.7350e+02,2.72,655,43.57,55.9,5527,4.488,0.866,296.56622,44.105862,15.223
30.1329298,190.38336,0.839,5.172,1.0158e+03,3.14,536,19.55,44.8,5527,4.488,0.866,296.56622,44.105862,15.223
4.79090809,136.31106,0.11,2.603,2.5130e+02,1.36,990,227.24,21.2,5527,4.488,0.866,296.56622,44.105862,15.223
31.71981013,142.82083,0.125,4.819,3.6340e+02,3.09,743,71.97,63.1,5869,4.024,1.626,292.92914,48.60281,12.935
99.6415962,198.68664,0.028,4.448,9.5250e+02,2.64,360,3.97,22.7,5527,4.488,0.866,296.56622,44.105862,15.223
4.708326451,171.446507,0.061,3.16114,7.9127e+03,10.6,1162,431.02,633.4,5560,4.246,1.21,298.63565,44.17094,15.113
16.37198661,172.75926,9.303,3.8449,4.1476e+03,540.37,438,8.71,54.5,4187,4.656,0.592,298.67862,44.175499,15.654
5.392026903,171.72707,0.314,2.9804,1.1514e+03,2.68,850,123.33,77.4,5198,4.589,0.801,284.43051,44.48053,15.651
2.494170338,170.852848,0.095,1.1221,8.6370e+02,2.42,1194,480.19,69.2,5569,4.566,0.829,284.75943,45.599129,15.251
6.491682808,174.633553,0.535,4.301,7.1633e+03,9.66,1062,301.54,502.3,6123,4.413,1.107,285.55481,45.578861,15.649
3.044770796,172.01916,1.252,10.0134,1.6950e+03,24.54,1076,317.36,203.5,5525,4.603,0.753,293.68494,45.51683,15.621
3.855603916,170.6787843,0.348,3.2179,1.6653e+04,13.61,1212,508.65,1173.9,6033,4.46,1.046,296.39316,45.568562,15.272
3.855599139,170.67957,0.864,3.183,1.0309e+03,3.57,1158,425.74,90.1,5936,4.501,0.965,296.39542,45.56992,15.054
38.47876629,151.852812,0.003,5.04169,2.3530e+04,13.26,484,13.01,1077.8,5510,4.539,0.879,288.90222,49.370491,13.779
37.60166128,194.713383,0.408,8.30604,5.9130e+04,27.22,606,31.86,1667.3,6140,4.354,1.096,282.30603,44.714661,15.505
3.314947362,171.313058,0.799,1.8007,1.3982e+03,3.94,1155,421.03,123.5,5609,4.481,0.944,293.45483,44.792789,15.142
6.71969089,173.35776,0.985,3.0231,9.6970e+02,4.37,952,194.18,45.4,5931,4.479,0.866,301.04956,44.706299,15.172
39.6431552,206.596798,0.062,6.5292,1.5664e+04,10.98,472,11.74,690.3,5231,4.455,0.9,283.97751,44.811562,15.011
51.42598578,173.535933,0.203,16.9422,6.6068e+04,29.66,549,21.4,1843.8,6257,4.41,1.147,290.63898,44.806789,15.631
21.80451611,190.49737,0.751,3.4097,1.1449e+03,2.6,543,20.48,49.9,5481,4.629,0.708,291.71732,44.88731,15.067
10.28194593,175.33988,0.168,3.4366,1.1107e+03,2.53,680,50.6,55,5196,4.593,0.775,291.84198,44.858089,15.532
18.11993039,182.61535,0.206,4.2309,1.5069e+03,2.95,563,23.77,60.7,5196,4.593,0.775,291.84198,44.858089,15.532
3.78402867,133.28133,0.691,1.9012,4.2610e+02,1.7,949,191.78,25.6,5196,4.593,0.775,291.84198,44.858089,15.532
5.15448142,171.6389,0.933,3.228,6.9750e+02,2.94,964,204.1,48.1,5431,4.457,0.884,294.84689,45.034409,15.365
33.80364366,202.259731,0.023,11.4813,1.3494e+04,20.7,745,72.71,529.9,5855,3.999,1.796,297.47586,41.114288,13.109
5.743469797,174.898924,0.001,3.4412,1.2402e+03,3.13,982,219.95,79.7,5897,4.531,0.891,291.09235,45.115528,15.543
39.4759093,173.31207,0.938,2.968,1.0126e+03,4.06,577,26.13,26.6,6225,4.45,1.031,291.20804,45.244389,15.229
19.97448524,171.6300909,0.886,4.23479,4.0293e+04,26.56,700,56.84,1398.8,6108,4.471,0.997,289.72748,45.367661,15.217
3.166353562,170.966145,0.032,3.3129,1.4734e+03,3.82,1273,621.92,128.3,6007,4.47,0.998,286.36011,45.414291,15.603
23.89963441,188.982797,1.245,3.81881,2.0953e+04,44.04,652,42.8,547.8,6192,4.503,0.924,294.71768,45.48576,15.453
3.388012244,170.5336,0.433,2.6849,2.8010e+02,2.11,1315,705.93,30.6,5553,4.221,1.25,292.58044,46.097389,15.065
5.83909761,132.09261,0.341,3.1915,2.7360e+02,2.06,1097,341.48,25.2,5553,4.221,1.25,292.58044,46.097389,15.065
1.620467654,132.06388,0.271,2.1888,1.5960e+02,1.57,1681,1893.42,22.7,5553,4.221,1.25,292.58044,46.097389,15.065
10.6816951,131.55082,0.646,3.605,3.0780e+02,2.3,897,152.75,21.9,5553,4.221,1.25,292.58044,46.097389,15.065
6.104849417,169.573477,0.041,4.6912,2.0903e+03,3.18,784,89.25,293.7,5085,4.584,0.712,297.04562,46.027359,15.017
3.578780566,134.0304187,0.079,2.91089,1.1382e+04,10.43,1145,406.6,1838.4,5524,4.421,0.994,289.60797,44.345421,13.938
3.187067566,171.64976,1.234,3.119,1.0374e+03,23.88,1079,319.76,37.2,5450,4.552,0.811,297.78848,45.565418,15.653
5.826657508,173.011411,0.033,2.9183,1.5391e+03,4.09,1013,248.57,81.1,5561,4.362,1.06,288.1647,45.816509,15.843
12.41216347,142.54039,0.021,3.739,6.1130e+02,2.58,787,90.65,25.6,5561,4.362,1.06,288.1647,45.816509,15.843
18.74649011,147.13074,0.508,3.895,7.9680e+02,3.05,686,52.38,26.7,5561,4.362,1.06,288.1647,45.816509,15.843
20.86021229,180.017757,0.066,5.1937,1.9105e+03,5.5,781,87.76,117,6035,4.22,1.257,294.02301,45.853081,15.237
42.63427848,141.16954,0.142,6.1998,1.7193e+03,5.22,615,33.82,78.7,6035,4.22,1.257,294.02301,45.853081,15.237
87.6476068,134.94222,0.147,8.871,1.0096e+03,4,484,12.94,37.5,6035,4.22,1.257,294.02301,45.853081,15.237
9.61731426,142.47479,0.331,3.8692,2.3400e+02,1.94,1010,246.13,18.2,6035,4.22,1.257,294.02301,45.853081,15.237
9.467821474,178.415842,0.081,2.4327,2.2370e+03,2.13,407,6.47,124.7,3582,4.807,0.458,283.73203,45.958771,15.073
0.893040969,134.540342,0.009,1.0981,7.4170e+02,1.24,893,151.14,87.8,3582,4.807,0.458,283.73203,45.958771,15.073
4.942783419,136.3294353,0.566,3.25346,1.1145e+04,10.62,1008,244.42,2040.7,5514,4.459,0.978,296.20059,49.140121,13.758
20.83426731,176.58569,0.256,4.0454,9.8840e+02,2.74,595,29.62,45.1,5537,4.549,0.88,293.01828,45.914688,15.412
9.94602357,171.70192,0.035,3.3862,9.9450e+02,3.12,807,100.34,51,5344,4.365,1.013,296.06424,45.976841,15.596
1.04562195,133.91912,0.037,1.8955,2.1300e+02,1.45,1710,2031.84,25.3,5344,4.365,1.013,296.06424,45.976841,15.596
5.71462396,132.63866,0.503,2.336,2.9780e+02,1.78,971,210.16,16.7,5344,4.365,1.013,296.06424,45.976841,15.596
102.9641952,158.07473,0.922,15.735,1.8967e+03,39,797,95.4,86.1,5047,3.066,7.119,296.81772,46.781509,13.608
8.14515981,140.56811,0.965,5.073,4.4680e+02,3.43,1050,287.91,32.2,5896,4.197,1.24,290.41327,38.34375,14.925
18.9985279,144.74157,1.3,4.529,4.3070e+02,43.17,792,93.03,16.9,5896,4.197,1.24,290.41327,38.34375,14.925
4.24439049,137.06643,0.949,3.282,1.7400e+02,2.07,1305,686.99,15.1,5896,4.197,1.24,290.41327,38.34375,14.925
90.1240507,356.23415,0.698,11.649,3.0203e+03,7.12,485,13.09,57.9,6520,4.375,1.215,293.22391,38.033581,14.96
28.5742692,143.8315,0.068,4.9427,8.2490e+02,2.32,538,19.83,97.1,5551,4.508,0.812,296.98102,43.209751,13.771
856.672115,228.44988,0.1158,23.144,8.5810e+02,3.87,242,0.81,39.2,6449,4.232,1.309,287.58679,47.600021,13.997
0.689210173,133.28584,0.154,1.6169,1.9500e+02,1.32,1943,3362.71,93.4,5630,4.505,0.954,281.55118,47.469959,13.248
7.34373964,137.29874,0.185,1.1784,5.7440e+02,1.84,839,117.5,32.2,5757,4.597,0.762,296.23215,47.678959,14.657
0.445277068,133.52312,1.2962,3.539,1.8670e+02,35.74,2562,10177.11,28.9,6167,4.444,1.064,297.10349,47.64357,15.343
0.379463865,170.2480164,1.246,0.86896,1.9733e+03,59.56,3000,19256.81,458.6,5075,3.892,1.783,290.91119,38.335579,13.787
9.88047978,173.608672,1.02,2.78458,1.8541e+04,23.6,860,129.45,534.5,6113,4.512,0.917,281.66916,42.038639,15.212
4.6484156,261.09395,0.968,38.1939,1.2840e+02,5.06,2259,6152.88,91.7,6980,3.577,3.482,295.26682,38.61124,10.963
17.51201477,174.282592,0.994,1.8248,4.5117e+03,13.66,804,98.77,322.3,6224,4.33,1.132,287.61633,39.127239,12.336
3.9886021,171.01852,0.06,1.7376,6.7350e+02,34.39,3145,23135.72,37.1,4813,2.472,13.652,289.09323,49.424484,6.974
0.533059312,171.2274419,1.263,1.8621,1.4958e+03,133.56,5862,277887.7,179.6,8523,3.559,4.051,286.0192,48.866741,7.748
0.525154153,133.744359,1.226,2.1441,7.4750e+02,23.61,2073,4391.51,116.1,5582,4.497,0.846,295.09866,41.007038,15.058
1.303861044,134.212059,1.258,4.0541,5.9820e+02,27.85,1610,1595.19,140.6,5758,4.475,0.902,298.13589,41.332062,13.555
0.73452496,133.43108,,6.7,,,,,,,,,293.28799,41.560455,13.22
2.55549176,134.50078,1.228,9.083,1.1380e+02,23.35,1312,701.68,24.3,5948,4.508,0.901,298.77325,41.214729,14.554
2.947376671,171.522978,2.641,2.0911,4.3320e+02,403.59,2404,7903.84,62.3,8090,4.002,2.234,292.61194,43.305141,10.47
224.7789355,142.095338,0.652,11.1899,3.4875e+03,7.67,333,2.92,235.7,5873,4.293,1.235,291.65317,44.688271,13.492
0.890110752,133.2647,0.216,0.8774,3.2150e+02,1.25,1372,838.42,19.6,4768,4.628,0.711,291.17068,38.008591,15.723
5.76573396,133.30941,0.708,2.924,2.4800e+02,7.47,1964,3518.78,22.2,5772,3.364,4.434,294.52557,38.204632,14.313
7.42608123,139.90039,0.097,3.6379,4.4330e+02,2.47,1037,273.78,37.5,6049,4.353,1.176,292.7131,38.358212,14.818
15.9868932,137.5964,0.533,4.158,1.7850e+02,1.62,803,98.51,10.9,6049,4.353,1.176,292.7131,38.358212,14.818
0.73094589,133.68876,1.169,4.32,2.5020e+02,17.12,1922,3248.17,37.5,5901,4.553,0.848,289.7962,38.351181,15.401
18.92537246,149.49558,0.806,3.9835,6.4090e+02,13.92,1171,443.58,41,4941,3.317,4.885,286.49042,38.374908,14.604
0.933749106,134.31831,0.736,4.256,1.8620e+02,3.22,2863,15822.49,136.3,6215,3.849,2.188,292.77588,47.461689,13.079
2.037440623,133.59962,0.715,3.442,1.1860e+02,1.19,1572,1448.05,27,6253,4.415,1.015,295.79526,47.66396,14.187
129995.7784,393.59962,0.7127,9.408,1.4749e+03,2.99,25,0,35.7,4500,4.572,0.726,296.82162,47.354031,13.447
31.5925809,142.9649,0.283,13.566,1.4510e+02,1.78,688,53.09,25.5,5676,4.1,1.487,295.92065,47.448608,13.29
17.157236,133.68951,0.238,11.284,1.1040e+02,1.55,844,119.87,23.6,5676,4.1,1.487,295.92065,47.448608,13.29
1.97376085,178.6894194,0.337,1.82542,3.0222e+04,8.78,753,76.1,1252.5,3807,4.762,0.503,292.0683,38.84227,15.715
13.11896244,261.539434,0.042,4.3045,3.7220e+02,8.25,1768,2310.43,267.4,7221,3.488,4.24,282.00031,48.542221,9.275
4.618767792,133.386535,0.766,5.9957,4.3991e+03,7.48,1170,442.78,270.1,6013,4.381,1.033,297.31006,49.703041,13.652
7.82187328,123.49907,0.005,3.8417,4.2200e+01,2.78,2101,4601.71,37.2,7221,3.488,4.24,282.00031,48.542221,9.275
53.5057611,172.98304,0.46,10.5616,1.9560e+02,2.52,675,49.16,71.2,6247,4.016,1.762,295.80267,45.988079,9.582
2.785821236,260.83731,0.893,3.5599,6.8900e+01,1.69,1784,2388.98,53.6,6202,4.026,1.733,287.36182,38.714016,8.224
52.56901867,184.971267,1.197,6.7507,2.6900e+04,78.54,737,69.62,184.3,7240,4.178,1.717,290.94437,38.538868,9.729
3.411758679,133.18086,1.213,3.158,5.7060e+02,14.71,684,51.85,35.6,3995,4.71,0.561,298.9917,41.074989,15.258
0.525426427,133.187901,0.113,1.0801,3.2460e+02,1.45,2069,4349.62,63.6,5791,4.575,0.802,291.82181,41.11269,14.797
1.269091415,133.343682,0.412,1.4647,3.4090e+02,1.41,1331,740.47,73.5,5041,4.576,0.766,296.86099,41.09734,13.999
2.853133997,133.79678,0.698,1.465,2.7710e+02,1.36,1016,251.77,39.7,5041,4.576,0.766,296.86099,41.09734,13.999
6.79685353,138.11324,0.62,3.1702,3.9310e+02,2.01,985,222.91,29.8,6061,4.486,0.97,294.16321,41.451801,15.391
8.667822346,137.341841,1.276,4.9658,2.1219e+03,67.37,1303,681.39,187.6,6266,3.923,1.889,299.39972,45.316051,13.03
1.475323222,131.83272,0.136,2.3155,1.5490e+02,5.88,2740,13331.51,27.2,4941,3.317,4.885,286.49042,38.374908,14.604
4.15246118,134.57991,0.639,2.5755,2.2340e+02,7.62,1941,3354.56,24.5,4941,3.317,4.885,286.49042,38.374908,14.604
6.7210783,134.7775984,,7.46,,,,,,,,,291.6069,38.348061,14.792
8.7348852,135.0818,0.314,4.49,2.7070e+02,1.59,890,148.62,24.8,5982,4.493,0.96,287.44409,38.088428,14.794
10.26547688,136.49663,0.69,3.733,3.9960e+02,1.81,770,83.13,20.1,5699,4.553,0.853,292.27905,38.284531,15.212
13.4471791,132.830555,0.963,3.0454,1.4282e+03,5.24,848,122.34,105.3,6276,4.405,1.041,292.37476,37.630959,14
3.305577989,180.68154,1.145,2.5903,1.7971e+04,25.89,1027,263.55,39.6,5534,4.629,0.707,292.07849,38.631481,15.537
4.800653901,134.365782,0.785,9.0419,1.5304e+04,16.91,1347,778.45,298,6715,4.347,1.241,296.13391,38.999008,13.32
15.06649901,140.654788,1.018,5.9885,3.6348e+04,56.44,932,177.96,154.6,5751,4.028,1.626,293.92599,38.73798,13.855
34.82008158,163.015559,0.663,11.1711,1.8848e+04,11.36,459,10.49,882.6,5114,4.522,0.784,286.86926,39.103729,15.187
0.651784374,133.111707,1.224,2.0141,2.7793e+03,33.65,2090,4500.59,195.2,5555,4.375,1.061,291.99988,38.437698,14.997
1.353771892,261.43662,1.203,7.012,1.3491e+03,430.99,4903,136609.48,76.7,4283,2.012,15.76,292.71964,48.852016,10.523
18.95491633,262.46677,1.228,24.249,8.6750e+02,71.39,1139,397.48,249.3,6362,3.761,2.534,284.02679,49.415428,10.988
4.348866254,262.72768,1.187,3.2797,6.2560e+02,2436.69,6421,401588.95,56.3,3598,0.65,101.451,298.80411,40.843563,10.68
47.93094546,179.096467,1.272,2.6897,2.1444e+03,68.02,905,158.41,221.1,8214,4.104,1.938,295.59872,50.720669,10.376
3.99751422,261.7243,0.0303,3.686,3.2800e+01,2.98,2203,5563.95,6.1,5066,3.122,5.324,283.73642,44.71331,10.733
1.592633181,133.9243804,0.003,5.5605,6.3310e+02,1.56,1053,290.51,66.9,4506,4.626,0.651,291.76196,37.09864,15.47
67.5923754,151.75056,0.728,12.249,4.1581e+03,12.1,588,28.2,60.9,6038,4.082,1.744,295.58658,45.364979,13.675
17.02902786,143.33395,0.202,4.645,5.6890e+02,2.54,755,76.66,29.8,5839,4.327,1.067,290.51047,41.24482,15.381
6.84619236,132.17265,0.077,3.529,2.4680e+02,1.67,1022,258.41,17.7,5839,4.327,1.067,290.51047,41.24482,15.381
67.8321638,125.881,0.027,7.358,5.0780e+02,2.39,476,12.14,15.5,5839,4.327,1.067,290.51047,41.24482,15.381
43.1312147,166.26105,0.67,3.198,4.4780e+02,2.39,554,22.21,11.8,5839,4.327,1.067,290.51047,41.24482,15.381
1.224866441,133.20824,0.286,1.7086,1.9600e+02,1.54,1741,2174.33,21.1,5553,4.32,1.107,290.60794,41.201092,15.376
37.8102649,158.35799,0.061,8.733,5.7030e+02,2.33,566,24.27,35.2,6085,4.451,0.973,289.7767,38.26228,14.633
25.93406406,149.76273,0.014,4.6142,4.1450e+02,2.48,695,55.1,42.2,5952,4.287,1.225,291.97617,38.05508,13.703
83.4463485,158.68061,0.058,6.536,5.0300e+02,2.73,471,11.59,36.1,5952,4.287,1.225,291.97617,38.05508,13.703
7.04710032,139.79737,1.195,2.926,4.0090e+02,25.2,986,223.84,24,5766,4.363,1.068,290.13492,38.404221,14.928
12.99204853,136.32016,0.091,6.0175,2.7060e+02,2.03,866,132.94,38.7,5765,4.236,1.242,291.42358,38.216591,13.974
11.11620211,133.100575,0.937,4.211,4.8439e+03,8.96,853,125.21,115.3,6122,4.471,0.996,295.29193,38.964588,15.38
1.922861499,134.658644,0.943,3.5734,1.9162e+03,5.09,1392,884.12,103.4,5778,4.531,0.911,291.44507,38.637211,14.942
0.635445336,134.184037,1.253,1.8592,2.5474e+03,19,1177,451.42,182.2,3920,4.7,0.55,285.08026,39.18211,15.432
1.665784138,133.863028,1.27,1.8946,2.0062e+03,97.27,2636,11424.49,148,6261,3.686,2.789,291.47629,38.50058,11.84
55.6639167,156.35017,1.298,23.546,3.4144e+03,34.14,434,8.38,103.4,5587,4.528,0.853,294.74054,39.015511,15.593
52.09081627,158.744665,0.065,8.6388,2.8941e+03,7.14,592,29.07,243.5,6198,4.237,1.324,300.51712,44.38158,13.914
7.1548608,266.04847,0.9848,7.694,7.8040e+02,7.41,1482,1141.57,24.2,7443,4.166,1.739,289.87411,49.68549,12.616
4.28746668,262.06245,0.374,1.5693,7.9010e+02,2.29,942,186.31,19.4,5296,4.576,0.815,291.0488,36.839882,11.631
2.002779769,261.95791,0.242,2.231,2.6050e+02,1.42,1311,696.4,22.2,5346,4.44,0.892,298.44775,47.264999,14.606
8.18739443,260.86931,0.377,3.0472,5.1760e+02,1.92,782,88.36,38.4,5251,4.494,0.849,291.92596,38.014118,14.138
76.0498163,161.71445,0.015,7.158,4.4590e+02,1.75,372,4.53,17.4,5251,4.494,0.849,291.92596,38.014118,14.138
3.341799486,141.35472,0.426,2.9254,1.7820e+02,1.67,1356,798.41,48.8,5873,4.293,1.235,291.65317,44.688271,13.492
3.3226948,134.444,0.4722,3.568,7.8700e+01,15.33,3859,52428.3,8.6,5234,2.41,16.959,288.68259,41.30732,11.899
36.97708808,133.62681,1.246,4.737,1.2699e+03,38.6,602,31.08,59.2,5589,4.193,1.239,288.44287,41.17218,13.698
1.851409163,133.17995,1.1117,10.232,2.3250e+02,20.42,2154,5090.14,54.4,7117,4.176,1.469,293.2735,41.25769,13.473
1.303859704,134.21201,0.674,2.8239,3.6700e+01,0.98,2393,7759.2,34.7,6802,4.103,1.521,298.13794,41.334358,11.558
