koi_period,koi_period_err1,koi_time0bk_err1,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_depth,koi_depth_err1,koi_prad,koi_prad_err1,koi_teq,koi_insol,koi_insol_err1,koi_model_snr,koi_tce_plnt_num,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_disposition_encoded
1.407020118,4.371e-06,0.00247,0.167,0.284,-0.167,1.3766,0.0843,181.9,11.5,1.12,0.04,1350.0,782.45,120.58,18.9,1.0,0.083,-0.028,0.849,0.034,-0.067,1
24.4359956,0.0003152,0.0102,0.019,0.418,-0.019,6.254,0.227,496.6,32.9,2.31,0.7,674.0,48.81,44.99,17.1,1.0,0.065,-0.195,1.035,0.314,-0.126,1
17.7337356,0.0002208,0.0113,0.514,0.426,-0.302,5.558,0.385,217.3,15.5,1.24,0.23,597.0,29.95,16.89,17.0,1.0,0.032,-0.128,0.831,0.149,-0.064,0
10.06478627,5.283e-05,0.00442,0.729,0.225,-0.511,2.86,0.162,285.7,17.9,1.49,0.28,729.0,66.74,38.57,18.6,1.0,0.032,-0.128,0.82,0.151,-0.065,0
1.12976597,1.478e-05,0.0118,0.338,0.13,-0.338,3.096,0.343,133.7,12.8,0.83,0.13,1429.0,987.44,505.52,14.3,1.0,0.032,-0.097,0.715,0.114,-0.052,0
16.23191704,1.421e-05,0.000669,0.017,0.272,-0.017,7.461,0.0243,501.6,2.8,3.54,0.16,926.0,174.1,24.04,194.9,1.0,0.03,-0.03,1.585,0.071,-0.079,2
15.4126766,0.0002555,0.0158,0.958,0.013,-0.659,3.402,0.391,599.8,96.5,2.82,0.45,618.0,34.56,18.93,7.5,1.0,0.03,-0.12,0.856,0.136,-0.063,0
1.110599919,1.724e-06,0.00137,0.214,0.213,-0.214,1.3493,0.0494,157.6,5.2,1.07,0.17,1539.0,1320.65,674.38,38.7,1.0,0.112,-0.138,0.867,0.137,-0.112,0
21.86965714,8.309e-05,0.0031,0.557,0.38,-0.348,5.5177,0.0889,125.5,3.1,1.51,0.08,790.0,92.0,18.49,43.5,3.0,0.033,-0.027,1.297,0.074,-0.054,2
9.02436414,4.004e-05,0.00346,0.014,0.44,-0.014,3.011,0.105,214.6,10.2,1.62,0.26,939.0,183.39,81.57,23.5,1.0,0.11,-0.11,1.111,0.178,-0.134,2
17.3408735,0.0001296,0.00627,0.489,0.462,-0.279,3.398,0.183,159.0,13.0,1.43,0.23,755.0,76.86,34.18,13.5,2.0,0.11,-0.11,1.111,0.178,-0.134,2
0.814280672,6.428e-06,0.007,0.701,0.027,-0.521,2.326,0.245,134.9,13.7,1.91,0.61,2563.0,10224.99,9563.81,12.3,1.0,0.19,-0.19,1.543,0.489,-0.4,0
0.878855771,1.636e-06,0.00148,0.41,0.041,-0.41,1.1014,0.0587,269.7,13.9,1.57,0.41,1864.0,2857.19,2227.77,25.3,1.0,0.101,-0.174,0.937,0.248,-0.134,0
17.57704569,5.589e-05,0.00262,1.25,6.791,-0.006,2.022,0.141,670.0,42.0,27.21,6.98,673.0,48.33,37.5,19.1,1.0,0.116,-0.174,0.901,0.231,-0.124,1
1.00652785,3.49e-06,0.0028,0.467,0.468,-0.277,1.3175,0.0952,125.9,8.5,1.03,0.3,1815.0,2556.97,2243.09,17.9,1.0,0.05,-0.2,0.889,0.259,-0.086,0
1.99566293,2.996e-05,0.015,0.564,0.013,-0.47,4.514,0.273,197.0,10.6,1.11,0.16,1182.0,462.26,220.64,21.9,1.0,0.032,-0.097,0.771,0.112,-0.06,0
1.400755743,3.276e-06,0.00196,0.413,0.036,-0.413,1.0562,0.0712,144.4,9.4,1.3,0.19,1628.0,1659.74,651.35,19.8,1.0,0.143,-0.104,1.072,0.156,-0.156,1
25.8730914,0.0001464,0.00585,0.196,0.246,-0.196,5.085,0.216,694.4,39.6,2.88,0.91,667.0,46.82,44.92,20.1,1.0,0.09,-0.21,1.093,0.345,-0.148,2
20.2642023,0.0001305,0.00638,0.914,0.002,-0.647,4.664,0.156,185.3,10.1,2.12,0.35,770.0,82.92,34.47,19.9,1.0,0.137,-0.112,1.291,0.209,-0.209,2
1.28132831,2.32e-07,0.000148,0.926,0.006,-0.61,0.9157,0.025,525.5,3.7,4.52,0.95,2215.0,5673.71,3604.53,196.4,1.0,0.322,-0.138,1.596,0.337,-0.506,1
7.44136102,6.693e-05,0.00672,0.862,0.062,-0.632,4.554,0.217,79.7,6.4,1.33,0.21,1075.0,315.02,130.96,14.2,2.0,0.137,-0.112,1.291,0.209,-0.209,2
99.2532336,0.000916,0.00838,0.947,0.005,-0.674,7.208,0.226,538.0,30.6,2.17,0.15,300.0,1.93,0.44,20.5,1.0,0.014,-0.052,0.715,0.047,-0.029,2
3.84933401,2.684e-05,0.00549,0.591,0.359,-0.369,2.299,0.157,503.9,44.3,2.12,0.62,1147.0,408.84,373.84,13.6,1.0,0.05,-0.2,0.906,0.264,-0.088,0
119.0833042,0.000515,0.00321,1.257,60.5,-1.116,2.558,0.185,2951.0,187.0,22.19,2.03,240.0,0.78,0.29,18.9,1.0,0.032,-0.042,0.623,0.057,-0.051,1
27.8813154,0.0003804,0.00959,0.168,0.288,-0.168,6.346,0.324,209.2,16.3,1.54,0.47,681.0,50.86,44.41,15.5,1.0,0.067,-0.202,1.055,0.323,-0.139,1
6.4802138,4.147e-05,0.00527,0.725,0.24,-0.528,3.27,0.162,142.0,11.9,1.26,0.16,934.0,180.05,63.1,13.7,1.0,0.095,-0.095,0.983,0.126,-0.094,2
7.50790041,9.742e-05,0.0104,0.795,0.058,-0.541,5.646,0.308,145.0,14.1,1.77,0.31,1138.0,396.33,187.48,11.9,1.0,0.04,-0.12,1.337,0.229,-0.098,1
21.3910125,0.000117,0.00455,0.347,0.132,-0.347,3.512,0.154,645.8,33.1,1.72,0.19,483.0,12.88,4.9,25.1,1.0,0.031,-0.058,0.686,0.074,-0.056,0
14.3832267,8.624e-05,0.0053,0.7,0.013,-0.524,8.378,0.129,178.5,5.0,1.84,0.31,889.0,147.78,70.14,39.0,1.0,0.137,-0.112,1.291,0.216,-0.216,2
47.3186631,0.0004051,0.00633,0.189,0.276,-0.189,10.465,0.195,263.4,7.7,2.1,0.35,598.0,30.22,14.35,36.2,2.0,0.137,-0.112,1.291,0.216,-0.216,2
11.12827427,2.074e-05,0.00201,0.594,0.24,-0.388,2.6118,0.0592,6057.0,103.0,4.04,0.24,408.0,6.52,1.47,65.6,1.0,0.056,-0.024,0.503,0.03,-0.056,2
2.21571296,7.627e-06,0.00298,0.796,0.122,-0.597,1.8211,0.0895,285.1,15.5,1.7,0.36,1283.0,638.56,444.48,22.1,1.0,0.108,-0.162,0.901,0.195,-0.13,2
34.4585495,0.0002173,0.00523,0.626,0.031,-0.471,7.434,0.148,431.0,20.4,1.88,0.53,559.0,23.05,19.07,23.7,1.0,0.046,-0.196,0.862,0.243,-0.076,2
3.35184041,1.163e-05,0.00309,0.091,0.365,-0.091,1.9855,0.0957,345.3,20.4,1.88,0.6,1294.0,661.69,635.63,20.0,1.0,0.052,-0.208,1.005,0.326,-0.102,2
1.615758517,6.748e-06,0.00364,0.234,0.234,-0.234,1.734,0.102,41.7,2.7,1.31,0.32,2158.0,5140.67,3842.79,18.0,1.0,0.266,-0.143,2.017,0.496,-0.551,0
110.3783828,0.0002779,0.00187,0.014,0.315,-0.014,12.211,0.0639,489.8,5.2,3.02,0.14,473.0,11.82,1.82,108.9,1.0,0.033,-0.03,1.359,0.062,-0.068,1
3.4462125,1.874e-05,0.00364,0.704,0.256,-0.495,2.101,0.119,83.5,5.9,0.7,0.08,1015.0,251.24,99.2,15.6,1.0,0.088,-0.064,0.721,0.082,-0.073,2
2.005414293,9.872e-06,0.00369,0.874,0.069,-0.645,1.934,0.129,59.5,5.0,0.65,0.07,1216.0,516.85,204.08,13.9,2.0,0.088,-0.064,0.721,0.082,-0.073,2
4.28886792,3.566e-05,0.00746,0.534,0.427,-0.329,2.599,0.199,59.3,6.0,0.57,0.07,944.0,187.43,74.01,11.1,5.0,0.088,-0.064,0.721,0.082,-0.073,1
1.868564038,5.946e-06,0.00247,0.456,0.005,-0.456,1.192,0.102,176.7,13.8,1.4,0.45,1565.0,1417.56,1369.79,17.2,1.0,0.072,-0.203,1.023,0.33,-0.132,0
24.5752524,0.0001782,0.00649,0.489,0.466,-0.288,2.258,0.145,1003.4,81.2,1.64,0.09,316.0,2.35,0.49,12.1,1.0,0.028,-0.032,0.512,0.029,-0.035,1
15.1408916,0.0001144,0.00641,0.136,0.312,-0.136,4.359,0.146,476.8,27.7,1.93,0.6,714.0,61.42,57.53,20.1,1.0,0.05,-0.2,0.887,0.273,-0.091,2
11.39169531,7.567e-05,0.00547,0.849,0.096,-0.606,5.0,0.149,51.0,3.1,1.02,0.18,886.0,145.67,71.74,19.0,1.0,0.208,-0.112,1.249,0.212,-0.283,2
10.1747037,0.000126,0.0119,0.726,0.225,-0.517,5.179,0.419,52.4,5.2,1.04,0.16,985.0,222.53,96.77,11.8,1.0,0.162,-0.108,1.339,0.209,-0.256,1
2.44358543,1.446e-05,0.0048,0.258,0.19,-0.258,1.852,0.142,59.1,6.1,0.67,0.07,1249.0,574.37,196.22,11.9,1.0,0.072,-0.08,0.873,0.099,-0.066,2
1.7592691,1.573e-05,0.00804,0.564,0.0,-0.478,2.381,0.199,140.4,12.3,1.21,0.35,1519.0,1254.94,1091.77,13.5,1.0,0.105,-0.195,0.984,0.285,-0.142,0
2.226496196,5.317e-06,0.00258,0.048,0.396,-0.048,1.7073,0.0513,1839.1,59.7,2.1,0.13,697.0,55.76,12.61,36.0,2.0,0.056,-0.024,0.503,0.03,-0.056,2
5.72084599,3.62e-05,0.00616,0.166,0.305,-0.166,2.744,0.137,1316.0,73.0,1.78,0.11,509.0,15.84,3.58,20.5,3.0,0.056,-0.024,0.503,0.03,-0.056,2
0.962864171,2.106e-06,0.00181,0.736,0.019,-0.532,1.6802,0.0562,303.5,11.3,1.52,0.36,1666.0,1828.67,1338.03,31.6,1.0,0.04,-0.16,0.804,0.194,-0.077,2
16.23847733,1.477e-05,0.000695,0.766,0.043,-0.517,3.9699,0.0341,646.7,5.8,2.76,0.42,711.0,60.35,26.22,125.8,1.0,0.085,-0.114,0.993,0.15,-0.087,2
6.46004728,3.015e-05,0.004,0.828,0.103,-0.607,1.979,0.109,394.2,25.9,1.8,0.43,883.0,144.06,105.41,17.0,2.0,0.04,-0.16,0.804,0.194,-0.077,2
4.76831033,1.911e-05,0.00447,0.191,0.272,-0.191,3.2363,0.0683,251.8,8.2,1.78,0.6,1219.0,522.81,532.02,35.4,1.0,0.09,-0.21,1.116,0.375,-0.161,2
44.616751,0.0003014,0.00551,0.618,0.046,-0.468,7.831,0.153,239.7,9.6,2.31,0.7,693.0,54.56,47.73,28.4,1.0,0.144,-0.176,1.424,0.425,-0.283,2
1.714410345,8.894e-06,0.00449,0.56,0.385,-0.336,3.336,0.141,50.4,2.6,1.84,0.3,2551.0,10025.53,5173.46,22.9,1.0,0.33,-0.11,2.498,0.404,-0.944,0
3.40165617,1.121e-05,0.00258,0.906,0.028,-0.682,1.9617,0.0846,155.9,9.0,1.34,0.41,1236.0,552.42,495.04,19.9,1.0,0.04,-0.216,0.906,0.276,-0.092,2
14.00948631,6.676e-05,0.00368,0.268,0.186,-0.268,3.399,0.122,169.9,8.6,0.98,0.06,617.0,34.32,6.88,22.6,1.0,0.049,-0.036,0.767,0.041,-0.046,2
1.703359172,9.462e-06,0.00492,0.152,0.312,-0.152,1.914,0.125,57.6,4.9,0.69,0.21,1525.0,1284.58,1116.26,13.9,1.0,0.065,-0.195,0.904,0.268,-0.089,0
3.77881664,4.089e-05,0.00923,0.628,0.302,-0.408,5.819,0.29,47.1,2.5,3.99,0.1,2580.0,10473.57,2056.09,22.2,1.0,0.447,-0.047,5.544,0.14,-2.668,0
1.311558909,5.764e-06,0.00398,0.218,0.246,-0.218,1.919,0.12,141.3,9.7,1.15,0.35,1655.0,1776.99,1616.1,17.2,1.0,0.039,-0.221,0.963,0.297,-0.099,2
1.291233083,5.712e-06,0.0037,0.2,0.258,-0.2,1.855,0.123,66.0,5.1,0.89,0.26,1887.0,2993.7,2475.79,15.9,1.0,0.062,-0.2,1.086,0.314,-0.134,2
10.573751447,8.488e-06,0.000639,0.785,0.004,-0.586,1.7259,0.0182,298.9,4.3,2.07,0.05,844.0,120.25,13.03,82.0,1.0,0.012,-0.012,1.08,0.027,-0.033,2
3.7847507,4e-05,0.00813,0.021,0.435,-0.021,2.924,0.254,33.5,3.2,0.7,0.11,1311.0,699.15,319.08,12.2,1.0,0.084,-0.116,1.206,0.199,-0.133,2
2.17291055,1.396e-05,0.00587,0.362,0.101,-0.362,2.139,0.174,76.4,6.7,0.93,0.3,1507.0,1220.49,1174.83,13.6,1.0,0.054,-0.216,1.045,0.341,-0.114,1
18.2206024,0.0001324,0.00617,0.125,0.326,-0.125,5.109,0.15,201.8,11.2,1.78,0.3,786.0,90.43,38.4,19.7,1.0,0.12,-0.12,1.262,0.209,-0.168,2
7.35101287,5.57e-05,0.00643,0.608,0.361,-0.383,2.757,0.186,115.9,10.0,1.42,0.23,1064.0,303.08,128.71,12.8,2.0,0.12,-0.12,1.262,0.209,-0.168,1
47.4497134,0.0006945,0.0115,0.016,0.449,-0.016,10.675,0.377,206.4,13.4,1.61,0.28,551.0,21.82,10.34,16.9,1.0,0.084,-0.126,1.126,0.193,-0.128,2
0.929906166,7.77e-07,0.000725,0.102,0.338,-0.101,1.743,0.021,108.7,1.6,1.48,0.24,2291.0,6514.57,3148.46,79.7,1.0,0.168,-0.112,1.413,0.234,-0.26,2
0.784513087,1.342e-06,0.00137,0.029,0.33,-0.029,1.9206,0.0516,316.6,8.1,131.4,3.35,10634.0,3036857.56,416291.93,47.7,1.0,0.03,-0.03,78.869,2.01,-16.083,0
4.11585514,1.16e-05,0.00241,0.807,0.019,-0.57,1.4858,0.0825,425.8,24.9,1.93,0.13,895.0,151.55,40.56,20.8,1.0,0.084,-0.07,0.823,0.056,-0.086,2
6.57159435,2.291e-05,0.00292,0.751,0.226,-0.513,3.1044,0.0854,65.7,2.5,1.26,0.06,1211.0,507.81,76.72,30.7,1.0,0.012,-0.013,1.432,0.064,-0.052,1
33.878639,0.0002187,0.00444,0.923,0.003,-0.645,6.194,0.134,700.1,28.4,3.52,0.49,564.0,24.0,8.89,27.9,1.0,0.126,-0.103,1.072,0.15,-0.15,2
27.5722144,0.0002237,0.00731,0.562,0.024,-0.468,5.256,0.205,296.3,17.1,1.94,0.31,636.0,38.62,15.82,20.0,1.0,0.063,-0.117,1.09,0.174,-0.093,2
2.12821621,1.115e-05,0.00426,0.098,0.354,-0.098,3.146,0.106,25.9,1.3,0.7,0.02,1668.0,1831.55,199.3,22.1,1.0,0.014,-0.016,1.377,0.039,-0.062,2
0.703399912,7.88e-07,0.00103,0.393,0.065,-0.393,0.823,0.0417,531.4,21.4,2.15,0.67,2013.0,3879.31,3626.55,32.0,1.0,0.037,-0.213,0.91,0.283,-0.089,0
2.5355023,1.826e-05,0.00668,0.965,0.02,-0.524,7.189,0.715,354.6,13.0,2.7,0.94,1477.0,1127.68,1160.91,37.6,1.0,0.056,-0.238,1.1,0.384,-0.128,0
0.868122253,2.723e-06,0.00278,0.006,0.433,-0.006,1.5471,0.066,231.3,11.4,1.65,0.54,2047.0,4163.14,4139.82,23.2,1.0,0.052,-0.208,1.084,0.356,-0.111,1
1.332560553,9.321e-06,0.00662,0.37,0.066,-0.37,3.315,0.155,31.7,1.5,0.4,0.02,1249.0,574.99,131.5,26.1,1.0,0.012,-0.051,0.714,0.047,-0.026,0
18.936061,0.001429,0.0509,0.285,0.156,-0.285,22.27,1.7,24.3,1.9,0.34,0.03,516.0,16.7,3.82,14.0,2.0,0.012,-0.051,0.714,0.047,-0.026,0
10.65275054,6.451e-05,0.00541,0.051,0.42,-0.051,2.684,0.127,740.7,48.8,2.2,0.49,737.0,69.81,48.17,17.5,1.0,0.036,-0.144,0.817,0.181,-0.072,2
3.30040818,2.21e-05,0.00602,0.008,0.446,-0.008,4.462,0.164,98.8,5.9,1.43,0.26,1543.0,1341.9,621.65,19.3,1.0,0.099,-0.121,1.438,0.261,-0.19,2
5.62950902,9.224e-05,0.0129,0.974,0.031,-0.757,6.542,0.172,297.5,21.8,2.11,0.57,979.0,216.41,178.97,14.3,1.0,0.044,-0.176,0.898,0.246,-0.082,0
13.84301228,9.079e-05,0.00663,0.052,0.4,-0.052,4.077,0.165,567.8,35.9,1.98,0.5,699.0,56.45,43.35,17.5,1.0,0.042,-0.168,0.837,0.209,-0.075,1
24.2758992,0.0002426,0.00897,0.441,0.505,-0.239,4.59,0.209,702.2,45.0,2.25,0.56,580.0,26.68,20.49,17.0,2.0,0.042,-0.168,0.837,0.209,-0.075,2
54.4099612,0.0005548,0.00658,0.157,0.275,-0.157,9.314,0.216,193.0,10.8,1.56,0.24,513.0,16.35,7.2,20.8,1.0,0.137,-0.112,1.133,0.174,-0.174,2
9.12209336,7.149e-05,0.00785,1.236,71.85,-0.298,4.347,0.226,906.8,47.7,28.17,9.15,863.0,131.35,129.4,22.2,1.0,0.04,-0.229,0.96,0.312,-0.104,0
19.94752741,7.976e-05,0.00351,0.094,0.357,-0.094,1.756,0.121,861.3,65.5,2.52,0.57,625.0,36.14,24.06,16.0,1.0,0.04,-0.16,0.864,0.194,-0.069,2
13.84984567,5.364e-05,0.0032,0.012,0.438,-0.012,7.2783,0.0849,84.6,2.6,1.45,0.07,977.0,214.98,29.68,35.2,2.0,0.03,-0.03,1.585,0.071,-0.079,2
6.12479773,3.239e-05,0.00428,0.79,0.037,-0.545,3.466,0.122,129.3,6.9,1.51,0.26,1140.0,399.43,195.49,20.1,1.0,0.137,-0.112,1.202,0.208,-0.189,2
11.24284815,7.649e-05,0.00569,0.52,0.102,-0.406,4.241,0.156,136.0,8.3,1.44,0.25,931.0,177.7,86.98,17.4,3.0,0.137,-0.112,1.202,0.208,-0.189,2
4.02877097,2.404e-05,0.00487,0.193,0.265,-0.193,3.173,0.133,100.4,6.0,1.21,0.21,1311.0,699.45,342.32,18.6,2.0,0.137,-0.112,1.202,0.208,-0.189,2
8.92114318,7.239e-05,0.00632,0.12,0.336,-0.12,3.933,0.183,110.8,7.8,1.27,0.22,1006.0,241.79,118.34,15.3,4.0,0.137,-0.112,1.202,0.208,-0.189,2
7.81285862,2.823e-05,0.00285,0.03,0.428,-0.03,4.098,0.0768,117.3,4.0,1.68,0.09,1196.0,483.06,75.7,32.3,2.0,0.033,-0.03,1.543,0.084,-0.075,2
18.01164974,5.122e-05,0.00238,0.924,0.041,-0.669,6.7367,0.0596,107.8,2.1,1.83,0.07,900.0,155.37,23.54,60.8,1.0,0.033,-0.027,1.459,0.058,-0.086,2
0.916142298,1.809e-06,0.00167,0.232,0.256,-0.232,1.1555,0.0545,98.5,5.1,0.6,0.05,1212.0,507.47,142.79,23.0,1.0,0.052,-0.024,0.614,0.045,-0.056,2
0.597933473,2.087e-06,0.00255,0.562,0.361,-0.33,1.918,0.112,106.0,5.2,1.24,0.36,2564.0,10196.42,8282.43,26.0,1.0,0.06,-0.18,1.159,0.333,-0.143,0
2.69636494,1.566e-05,0.00467,0.628,0.308,-0.415,3.892,0.159,109.0,5.8,1.24,0.4,1406.0,925.14,863.78,22.2,1.0,0.282,-0.212,1.139,0.363,-0.297,0
6.99205021,3.838e-05,0.00493,0.944,0.006,-0.723,5.037,0.122,33.4,1.6,1.06,0.18,1194.0,479.87,237.62,24.4,1.0,0.168,-0.112,1.467,0.25,-0.277,2
12.0999065,0.0001087,0.00811,0.14,0.307,-0.14,3.558,0.209,165.5,12.2,1.39,0.21,807.0,100.37,38.77,15.1,1.0,0.137,-0.1,1.098,0.161,-0.161,2
5.36375016,3.904e-05,0.00609,0.008,0.448,-0.008,2.94,0.199,114.3,9.3,1.15,0.17,1059.0,296.73,114.62,14.4,2.0,0.137,-0.1,1.098,0.161,-0.161,2
3.17319407,2.058e-05,0.00508,0.211,0.243,-0.211,2.512,0.162,135.8,10.1,0.91,0.12,1077.0,318.23,146.09,16.2,1.0,0.105,-0.095,0.784,0.109,-0.098,0
5.24368302,7.926e-05,0.014,0.006,0.411,-0.006,10.873,0.326,225.4,7.1,0.91,0.06,654.0,43.13,11.79,36.9,1.0,0.053,-0.021,0.629,0.04,-0.06,0
5.1952021,1.808e-05,0.00317,0.604,0.02,-0.485,2.1552,0.0961,320.8,19.2,1.37,0.13,836.0,115.35,41.01,17.7,1.0,0.078,-0.048,0.738,0.072,-0.079,1
0.591280187,1.335e-06,0.00189,0.395,0.076,-0.395,1.1656,0.0776,135.0,8.0,1.3,0.42,2385.0,7620.01,7272.84,21.6,1.0,0.05,-0.2,1.092,0.353,-0.118,0
3.93766786,3.442e-05,0.0081,0.226,0.216,-0.226,4.655,0.195,24.3,1.7,1.36,0.16,1947.0,3388.82,1199.11,16.8,1.0,0.218,-0.073,2.741,0.324,-0.757,2
31.6084371,0.000242,0.00578,0.022,0.42,-0.021,3.675,0.153,331.6,23.4,1.89,0.61,634.0,38.1,36.03,16.2,1.0,0.054,-0.216,1.033,0.334,-0.111,1
16.1558656,0.0001418,0.00767,0.973,0.068,-0.653,3.798,0.31,731.3,46.2,2.04,0.14,455.0,10.1,3.04,17.5,1.0,0.058,-0.031,0.53,0.038,-0.046,1
1.465943491,5.604e-06,0.00324,0.211,0.245,-0.211,1.513,0.117,52.3,4.1,1.6,0.31,2472.0,8804.6,5152.88,15.8,1.0,0.3,-0.1,2.19,0.422,-0.784,0
28.45489091,2.486e-05,0.00067,0.5,0.061,-0.352,8.1593,0.0576,1418.6,6.7,6.08,0.34,769.0,82.7,14.47,244.7,1.0,0.048,-0.032,1.573,0.089,-0.111,2
1.952711161,2.256e-06,0.000967,0.962,0.024,-0.682,0.872,0.0356,403.0,18.9,2.58,0.76,1403.0,917.15,792.53,30.7,1.0,0.052,-0.208,0.946,0.279,-0.093,2
0.620739667,1.788e-06,0.00221,1.158,0.522,-0.084,2.477,0.116,108.2,4.2,29.28,8.35,2947.0,17924.29,14584.77,30.8,1.0,0.214,-0.175,1.602,0.457,-0.457,0
0.587470828,9.21e-07,0.00132,1.161,0.784,-0.001,2.4382,0.0828,193.8,4.9,51.02,13.94,3434.0,33039.47,28042.53,48.3,1.0,0.756,-0.178,2.667,0.729,-1.7,0
0.934924739,3.859e-06,0.00327,0.309,0.173,-0.309,2.052,0.119,73.8,4.6,2.29,0.37,3156.0,23533.0,11752.86,20.3,1.0,0.312,-0.098,2.628,0.422,-0.985,0
25.7054557,0.0002768,0.00838,0.722,28.08,-0.27,6.059,0.327,266.3,9.6,1.75,0.56,670.0,47.76,44.67,27.6,1.0,0.054,-0.216,1.001,0.32,-0.107,0
3.84822189,1.659e-05,0.00351,0.368,0.102,-0.368,2.013,0.107,203.9,13.8,1.72,0.28,1283.0,641.53,273.17,17.6,1.0,0.105,-0.116,1.193,0.198,-0.148,2
2.37752442,1.351e-05,0.00477,0.256,0.217,-0.256,2.307,0.127,32.1,2.3,0.53,0.07,1278.0,632.62,251.89,15.9,1.0,0.03,-0.12,0.936,0.132,-0.047,2
2.62838097,1.773e-05,0.00578,0.087,0.37,-0.087,3.193,0.181,89.9,6.8,1.01,0.29,1375.0,846.09,709.78,15.3,1.0,0.084,-0.196,1.07,0.307,-0.141,0
1.877878538,7.377e-06,0.00326,0.248,0.211,-0.248,2.39,0.101,47.5,2.8,0.78,0.17,1701.0,1977.35,1248.88,20.6,1.0,0.096,-0.144,1.115,0.244,-0.142,2
3.375716723,9.059e-06,0.00223,0.982,0.044,-0.703,1.5436,0.0933,175.7,10.5,2.34,0.72,1472.0,1111.66,993.91,20.2,1.0,0.136,-0.204,1.282,0.391,-0.228,1
35.3331932,0.0002248,0.00489,0.656,0.27,-0.433,5.966,0.128,99.7,3.6,1.55,0.1,670.0,47.52,9.21,28.8,3.0,0.033,-0.027,1.474,0.094,-0.079,2
15.0896415,4.664e-05,0.00233,0.02,0.385,-0.02,4.3349,0.0675,77.8,2.9,1.42,0.09,968.0,207.64,39.38,29.5,1.0,0.03,-0.03,1.613,0.098,-0.074,2
5.30873978,4.55e-05,0.0064,0.173,0.275,-0.173,3.018,0.175,127.5,9.1,1.08,0.33,1042.0,279.21,254.05,16.7,1.0,0.054,-0.216,0.955,0.297,-0.099,2
3.89524296,1.753e-05,0.00339,0.224,0.237,-0.224,1.689,0.109,189.0,13.7,1.13,0.04,956.0,197.66,30.36,16.2,1.0,0.077,-0.028,0.838,0.033,-0.062,2
0.740926358,1.837e-06,0.00206,0.202,0.257,-0.202,1.0163,0.0686,195.5,11.8,1.22,0.3,1873.0,2909.21,2097.9,20.0,1.0,0.072,-0.168,0.874,0.213,-0.098,2
75.8580035,0.0007744,0.00858,0.935,0.024,-0.662,5.382,0.24,1148.4,77.1,2.72,0.27,281.0,1.47,0.58,16.1,3.0,0.032,-0.044,0.614,0.062,-0.05,1
1.352564873,7.257e-06,0.00441,0.669,0.025,-0.514,3.469,0.124,56.7,2.0,1.45,0.31,2447.0,8505.97,5316.7,34.9,1.0,0.287,-0.123,1.823,0.38,-0.57,0
7.72768833,4.069e-05,0.00462,0.203,0.258,-0.203,2.06,0.165,404.8,34.3,1.89,0.53,899.0,154.46,132.66,14.6,1.0,0.067,-0.189,0.94,0.268,-0.115,0
37.3033197,0.0005879,0.0124,0.908,0.033,-0.638,7.793,0.233,551.7,32.3,2.31,0.57,493.0,14.0,10.85,19.5,1.0,0.053,-0.158,0.817,0.203,-0.087,2
10.16435076,8.658e-05,0.00633,0.915,0.002,-0.65,6.017,0.166,37.7,2.3,1.99,0.31,1389.0,879.94,390.9,18.4,1.0,0.224,-0.096,2.71,0.409,-0.818,1
31.9729501,0.0002964,0.00809,0.773,0.134,-0.773,9.41,1.4,156.3,12.4,2.41,0.4,757.0,77.49,34.21,38.3,1.0,0.174,-0.101,1.759,0.297,-0.409,0
14.8877665,7.764e-05,0.00449,0.795,0.134,-0.576,4.981,0.131,252.5,10.2,1.96,0.6,831.0,112.85,101.75,28.4,1.0,0.132,-0.198,1.116,0.344,-0.185,2
4.52158614,2.29e-05,0.00385,0.203,0.251,-0.203,3.4702,0.0988,106.2,4.7,1.31,0.21,1214.0,513.68,211.55,26.2,1.0,0.182,-0.112,1.289,0.198,-0.242,2
2.007750531,6.509e-06,0.00265,0.42,0.05,-0.407,2.0715,0.0886,352.0,19.0,1.64,0.37,1319.0,716.79,489.85,21.8,1.0,0.04,-0.16,0.865,0.193,-0.083,0
7.03146295,3.69e-05,0.00408,0.014,0.433,-0.014,5.922,0.112,85.4,2.7,1.38,0.25,1194.0,480.26,239.2,33.8,1.0,0.137,-0.125,1.499,0.272,-0.245,2
54.2811949,0.0003812,0.00608,0.85,0.056,-0.574,5.517,0.175,147.8,7.6,2.07,0.38,604.0,31.45,15.67,20.0,3.0,0.137,-0.125,1.499,0.272,-0.245,2
0.596087893,7.41e-07,0.00105,0.283,0.172,-0.283,0.7159,0.0453,105.1,4.9,1.92,0.49,2967.0,18259.79,14318.72,30.3,1.0,0.368,-0.123,1.827,0.467,-0.701,0
12.58229808,2.736e-05,0.00166,0.044,0.367,-0.044,6.375,0.05,118.7,2.1,1.53,0.05,917.0,167.41,24.38,62.1,1.0,0.011,-0.011,1.423,0.047,-0.026,2
7.12684695,5.579e-05,0.00673,0.71,0.186,-0.71,3.179,0.549,206.3,17.3,1.38,0.35,941.0,185.17,140.87,20.7,1.0,0.044,-0.176,0.896,0.231,-0.082,0
